vendor_code,vendor_name,city_id,business_line,grade
231yk8,سوپر پروتئین ۱۱۰,2,Meat Shop,Not Enough Comments
5mypy1,آبمیوه بستنی میثم,2,Ice Cream and Juice Shop,Not Enough Comments
29xnrx,فودخند,5,Restaurant,E
5zlw3x,چلو کبابی تورین,2,Restaurant,E
51l442,رستوران و فست فود مدرن,1,Restaurant,E
2yo178,کافه کاویش,2,Cafe,E
5gxko4,فست فود کینگ,2,Restaurant,Not Enough Comments
5l1382,کافه فلا,1,Cafe,Not Enough Comments
59np7r,موسیو پروتئین,2,Meat Shop,E
266oop,قصر شیرینی الارز,2,Pastry,E
24l1y2,کافه بالکن,5,Cafe,Not Enough Comments
54nk69,طباخی آمیرزا,2,Restaurant,Not Enough Comments
51yolg,مروارید لبنان,1,Restaurant,Not Enough Comments
5g1745,آب میوه  بستنی عدل ,1,Ice Cream and Juice Shop,Not Enough Comments
27mg71,هایپر میوه شاهین,2,Fruit Shop,E
5rr4z5, بیرون بر عرفان,5,Restaurant,E
2klz39,برشته,2,Bakery,Not Enough Comments
5xgr7r,باقلوا استانبول لذیذ,1,Pastry,E
2k3rmo,رستوران وصال,2,Restaurant,E
2k6kgx,کباب و غذای سرآشپز,2,Restaurant,E
5o1rw5,کترینگ و رستوران دانا,1,Restaurant,E
569nzx,ویژه اژدها,2,Restaurant,Not Enough Comments
266oxp,آش و حلیم سید,2,Restaurant,E
5k8ko2,فلافل قصر,1,Restaurant,E
21ogo9,هات داگ بیژن,2,Restaurant,E
28km1p,سپیدگاه,2,Restaurant,E
27m7p7,مت فیت,2,Restaurant,Not Enough Comments
2y9nx2,کافه ماهان,1,Cafe,Not Enough Comments
21y83y,پیتزا پله,2,Restaurant,Not Enough Comments
57rzn2,بالانچی ,5,Restaurant,E
5yopox,کافه بستنی پانیذ,2,Ice Cream and Juice Shop,E
2lz8gr,آب‌میوه بستنی گل یخ,2,Ice Cream and Juice Shop,Not Enough Comments
2ozkr5,کباب کوهستان,1,Restaurant,Not Enough Comments
58kpk1,فست فود هایدا (ایران مال),2,Restaurant,E
5mmoyl,آشکده ملاقه,2,Restaurant,E
5xgz13,هایپر میوه محسن ,2,Fruit Shop,E
277g6l,آبمیوه بستنی ننه آقا (نازی آباد),2,Ice Cream and Juice Shop,E
2nlw44,قهوه رونیز,2,Cafe,Not Enough Comments
5zm9y2,آبمیوه بستنی صدف,1,Ice Cream and Juice Shop,Not Enough Comments
2x73yk,سنگک برکت ,2,Bakery,E
5ll7z5,نوین پروتئین‌ فرهاد,1,Meat Shop,E
51y8yn,جگرکی عمو صفر,2,Restaurant,Not Enough Comments
2y4nn5,شهر غذا آتریسا,1,Restaurant,Not Enough Comments
54noln,پیتزا شیث,2,Restaurant,E
2r6no8,رستوران ارزون چی,2,Restaurant,E
5r6rry,جگرخوانده عموامید,2,Restaurant,Not Enough Comments
59xypw,مکلی تهرانسر,2,Ice Cream and Juice Shop,E
577wm1,پیتزا بیگ بایت,2,Restaurant,Not Enough Comments
54w8n2,فست فود هانی برگر,1,Restaurant,E
53nkg2,ساندویچ عمار,1,Restaurant,E
2lw4w1,لیان,2,Ice Cream and Juice Shop,Not Enough Comments
2mkrz2,کافه کباب امیرعلی,1,Restaurant,Not Enough Comments
54nzny,ایران بانو,2,Pastry,Not Enough Comments
5mmm7k,کافه 85 درجه,2,Cafe,Not Enough Comments
2xgw1k,کافی شاپ شکلات,1,Cafe,E
294w65,فست فود پیتزا شب,1,Restaurant,E
2p8l93,رستوران و دیزی سرای دیزی باشی,2,Restaurant,Not Enough Comments
28krgp,زینو دیزی,2,Restaurant,E
5ox9k8,کباب سرای برکت ,2,Restaurant,Not Enough Comments
24nmx7,کافه میلک بار,2,Cafe,Not Enough Comments
5zk4ng,آش و حلیم سنتی ما,2,Restaurant,E
21r795,بیرون بر و فست فود لطفعلی خان,5,Restaurant,E
5k38mk,مجموعه غذایی مون,1,Restaurant,E
2699yn,طباخی فرشته ( نیلا),2,Restaurant,Not Enough Comments
26r8y2,فلافلی امیرعلی,1,Restaurant,Not Enough Comments
5yox86,کافه مارنی,2,Cafe,Not Enough Comments
2k344g,کباب سرای فرهی,2,Restaurant,Not Enough Comments
51ymw1,ژوپیتر,2,Restaurant,E
59xmr1,نانوایی نایس,2,Bakery,Not Enough Comments
587xn2,کافه لیت,1,Cafe,Not Enough Comments
5xwkz2,ساندویچ خودمونی,1,Restaurant,E
21y3zk,کترینگ روز رو,1,Restaurant,Not Enough Comments
5myzwn,سیناتلا,2,Ice Cream and Juice Shop,Not Enough Comments
53147n,رستوران صوفیا,2,Restaurant,Not Enough Comments
2r96kz,ساندویچ کوچه بازار,2,Restaurant,E
2wkpz2,فست فود پاز,1,Restaurant,Not Enough Comments
59xgok,نان و شیرینی گل بانو (آق بانو سابق),2,Pastry,E
5lwm6p,فست فود پیتزا میتزا,2,Restaurant,E
2nlw18,آبمیوه تگری,2,Ice Cream and Juice Shop,Not Enough Comments
5nlm83,کافه سام برگر,2,Cafe,Not Enough Comments
5w37r4,کافه داروَش,2,Cafe,Not Enough Comments
2lwpo1,کترینگ پاتیل,2,Restaurant,Not Enough Comments
29nmwy,چهار فصل,2,Fruit Shop,Not Enough Comments
54npnm,غذای ایرانی عالیجناب,2,Restaurant,E
2m7zg2,پیتزا باشی,1,Restaurant,Not Enough Comments
2ox9no,ساحل,2,Pastry,Not Enough Comments
2xgkmw,پیتزا زینو (میدان پارک),1,Restaurant,Not Enough Comments
2yomko,رستوران و کبابی سلطان ,1,Restaurant,E
5g9l71,دیزی سرا و املت سرا علی,2,Restaurant,Not Enough Comments
534xp2,تاکرز برگر,2,Restaurant,E
266176,ساندویچ بهاران (بلوار فردوس),2,Restaurant,E
2lzry9,مستر پیتزا,2,Restaurant,E
28py87,آشپزخانه برگ سبز,2,Restaurant,Not Enough Comments
2k6lzz,فست فود ساتیا,2,Restaurant,Not Enough Comments
5477rl,پیتزا مارس,2,Restaurant,E
5zk796,نان تافتون جنت آباد ,2,Bakery,E
2my89y,پاچینی ذغالی سراج(شعبه 2),5,Restaurant,Not Enough Comments
2my4xz,قهوه کوک ,2,Cafe,Not Enough Comments
2mypm1,سوخاری کیلویی سهی ( مجموعه ی غذای تیان ),2,Restaurant,E
57ory5,نان داغ کباب داغ مقدم,1,Restaurant,E
2nlm6n,آرارات,2,Restaurant,E
2lw69l,فست فود دوزلی,2,Restaurant,E
27k8r2,فست فود مسعود ویچ,1,Restaurant,E
28kp61,کافه اسناب,2,Cafe,Not Enough Comments
5lzrn4,کترینگ شمرون ,2,Restaurant,E
2gxkly,سوخاری کیلویی کریسپی چیکن,2,Restaurant,Not Enough Comments
5r6nw7,سمبو شبانه,2,Restaurant,Not Enough Comments
5kn4g2,آبمیوه بستنی ویتان,1,Ice Cream and Juice Shop,Not Enough Comments
2r9999,کترینگ منصور,2,Restaurant,E
5xo182,فینگر فود چیلی لند,1,Restaurant,Not Enough Comments
5lwkz7,کافه تی نو,1,Cafe,E
21yrp3,کافه ریتم ,2,Cafe,Not Enough Comments
2zl6yx,فست فود ملوان,2,Restaurant,Not Enough Comments
2ypzm5,رستوران کته ماس,5,Restaurant,E
2ky8y2,کافه رستوران دریم,5,Cafe,E
54n37x,اکبر جوجه صفری ,2,Restaurant,E
2l8zn2,صبحانه سرای سید محمد,1,Restaurant,Not Enough Comments
5r9w88,نان فانتزی پل,2,Bakery,E
5lw6ky,رستوران برش,2,Restaurant,Not Enough Comments
29xn8x,رستوران میثم,1,Restaurant,Not Enough Comments
5nkp99,کورتادو کافه,2,Cafe,Not Enough Comments
2oxgor,مجتمع نان سنتی جردن,2,Bakery,E
5317p7,تهیه غذای مارتیک,2,Restaurant,Not Enough Comments
2k3rxo,ژامبون کوچولو,2,Restaurant,E
547mw4,نانوایی لواشی نمونه ماهان ,2,Bakery,Not Enough Comments
5gxn4m,سرای سنتی مشتی,2,Restaurant,Not Enough Comments
5w14xm,رستوران چلو اعيون,2,Restaurant,Not Enough Comments
51ozok,کافه کیک بنیس,2,Pastry,Not Enough Comments
2ox6xp,تیستی فود,2,Restaurant,Not Enough Comments
53yp15,کترینگ برادران غلامی,1,Restaurant,Not Enough Comments
29xlx8,کترینگ شیخ صفی,2,Restaurant,Not Enough Comments
5km1m5,پیتزا پاییزان,5,Restaurant,E
5gx4xo,کترینگ شهر پیشرو,2,Restaurant,Not Enough Comments
5mmyym,آجيل و خشكبار نِبراس,2,Pastry,Not Enough Comments
5rl985,آبمیوه بستنی کریم خان,1,Ice Cream and Juice Shop,Not Enough Comments
5kl3x9,باباکوهی,2,Restaurant,E
5gx897,جگر سرای جگر گوشه,2,Restaurant,Not Enough Comments
5gx4z8,فست فود شانلی فود ,2,Restaurant,E
5k3m84,رستوران خورشید ,2,Restaurant,Not Enough Comments
5r63o7,همافرد,2,Fruit Shop,Not Enough Comments
2nx862,رستوران پارمیس,1,Restaurant,E
2xw1z5,آشپزخانه سلامت,1,Restaurant,E
23zoo5,ساندویچ سرد و گرم وسوسه,1,Restaurant,E
2p6og2,کباب سرای علی سالار,1,Restaurant,E
29x7zg,پیتزا ساندویچ درنا ,2,Restaurant,E
26roy2,رستوران شمیم رضوان,1,Restaurant,Not Enough Comments
2zkg87,رستوران اذربایجانی مهرگان,2,Restaurant,E
5r9666,فست فود قریشی,2,Restaurant,Not Enough Comments
5779on,تهیه غذای افق طلایی,2,Restaurant,Not Enough Comments
233pp1,بابل تی پونک,2,Ice Cream and Juice Shop,E
24n9kz,شیرینی بن بن,2,Pastry,Not Enough Comments
5yo79k,آبمیوه بستنی لاهیجان ,2,Ice Cream and Juice Shop,E
54n78w,شاورما چی ,5,Restaurant,Not Enough Comments
5n3ym2,فست فود بیلی برگر,5,Restaurant,E
5mm9l5,آبمیوه بستنی توت فرنگی,1,Ice Cream and Juice Shop,Not Enough Comments
566zkg,مک سوخاری ,2,Restaurant,Not Enough Comments
2mmx3k,آجیل و خشکبار مرشد,1,Pastry,Not Enough Comments
2kkm82,ساندویچ سرد و هایپر پروتئین ایماک,1,Restaurant,Not Enough Comments
2k3z7o,هایپر میوه ظفر,2,Fruit Shop,E
29n87g,کترینگ بگلو (شعبه فلسطین),2,Restaurant,E
5zlm9w,نانوایی تافتون نام بر وان(۲۱۲),2,Bakery,E
5gxwml,فست فود پارمیس,2,Restaurant,E
54n8x8,بوتیک قهوه شویکار,2,Cafe,Not Enough Comments
2gxnm7,میوه و تره بار ولیعصر,2,Fruit Shop,E
2k3o49,آیس لند پلاس (سعادت آباد),2,Ice Cream and Juice Shop,Not Enough Comments
597yl5,کربن فود,5,Restaurant,Not Enough Comments
548x65,سرزمین فلافل,5,Restaurant,E
2xgl36,کافه مان زا,2,Cafe,Not Enough Comments
2p33ry,برگر پایتخت,2,Restaurant,Not Enough Comments
5zn9l5,فست فود عمو نوروز,5,Restaurant,Not Enough Comments
53zml2,رستوران و کترینگ موعود,1,Restaurant,Not Enough Comments
2klgr7,سالاد فکتوری,2,Restaurant,Not Enough Comments
537pr5,آندز (معالی‌آباد),5,Restaurant,Not Enough Comments
231o9m,میت وان+,2,Meat Shop,Not Enough Comments
5yp962,کافه فروشگاه دیلو,5,Cafe,Not Enough Comments
59r9o2,میوه لوکس,5,Fruit Shop,Not Enough Comments
5lwn1p,ویتامینه عمو رضا,2,Ice Cream and Juice Shop,Not Enough Comments
278yx5,کافه سیروان,5,Cafe,Not Enough Comments
27794n,کافه لونامی,2,Cafe,Not Enough Comments
2kpg45,کافه رستوران مانا,1,Restaurant,Not Enough Comments
2p841o,شهر پیتزا,2,Restaurant,Not Enough Comments
2gxlzk,پیتزا ساندویچ تنوره,2,Restaurant,Not Enough Comments
277xkn,هایپر میوە باران,2,Fruit Shop,E
2k36nz,کره کباب درویش,1,Restaurant,Not Enough Comments
5314ln,قنادی گیتی بامداد,2,Pastry,Not Enough Comments
29xg79,پیتزا آمی چی (اندرزگو),2,Restaurant,E
2k3rw3,باکارو ,2,Restaurant,Not Enough Comments
21o9k3,الو غذای من (بازار),2,Restaurant,E
531k87,سوپر میوه تک فرمانیه,2,Fruit Shop,Not Enough Comments
2r94o4,قنادی خاتون,2,Pastry,E
2k3p1r,امیر انفجار شریعتی ,2,Restaurant,Not Enough Comments
5lzr18,کترینگ مرمر,2,Restaurant,E
5lw6zg,هوم برگر,2,Restaurant,E
2gxzok,آبمیوه بستنی شاد,2,Ice Cream and Juice Shop,E
5yopxg,خانه حلوا,2,Pastry,Not Enough Comments
59x84x,کبابخانه کوروش,2,Restaurant,Not Enough Comments
2w3nrl,کافه سلفی,2,Cafe,E
577w69,کباب تک سید,1,Restaurant,Not Enough Comments
2gxkz4,کافه شاتو ,2,Restaurant,E
2r639n,سوپر میوه چهارفصل دریانی,2,Fruit Shop,E
2g99z3,دنده برگر (سعادت آباد),2,Restaurant,E
51y63z,کافه بستنی وافل‌لته,2,Ice Cream and Juice Shop,E
59pw12,مجتمع نان گل قرمز,1,Bakery,Not Enough Comments
54nkkk,سفره ایرانی,2,Restaurant,Not Enough Comments
2kllzk,کترینگ ژم,2,Restaurant,Not Enough Comments
54nrl8,کافه راکون,1,Cafe,Not Enough Comments
5my4z6,فست فود فجر,2,Restaurant,Not Enough Comments
2nlgl7,نان و شیرینی لوئین,2,Pastry,E
28pgo1,تهیه غذای حسن بابا,2,Restaurant,E
2gl465,کترینگ و مرینت محفل,5,Restaurant,Not Enough Comments
531y6k,آبمیوه بستنی گل سنگ,2,Ice Cream and Juice Shop,E
5g9p47,نانوایی لواشی قیطریه,2,Bakery,E
5k39xl,فست فود کاکتوس,2,Restaurant,E
5876x2,پیتزا مانا,1,Restaurant,E
5myp39,غذاکده 402,2,Restaurant,E
2844o2,ساندویچ بیگلر,1,Restaurant,Not Enough Comments
28r792,قهوه کریم خان,5,Cafe,Not Enough Comments
2p3y33,مین چیک,2,Restaurant,E
2gx483,کافه دمی ,2,Cafe,Not Enough Comments
2o1xgl,کباب و حلیم خدری,2,Restaurant,E
5o3m9m,گوشت حلال,5,Meat Shop,Not Enough Comments
5nlm7o,شربت خونه,2,Fruit Shop,Not Enough Comments
5nlwm4,سوخاری کیلویی نیوشا,2,Restaurant,E
5my4yl,زعفرون,2,Ice Cream and Juice Shop,E
2771p6,چه برگری,2,Restaurant,E
51y6n6,فست تک تاپ,2,Restaurant,E
2r646z,کافه آربیسان,2,Cafe,E
5zz9k5,کباب سنتی امید,5,Restaurant,Not Enough Comments
5gxkky,فست فود لوپو,2,Restaurant,Not Enough Comments
5zlw14,کافه رستوران مکسان,2,Cafe,E
5r688y,دیزی وری,2,Restaurant,E
2wwyp2,فست فود مینی ویچ,1,Restaurant,Not Enough Comments
5zzwz5,نان فانتزی رویال,5,Pastry,E
58lwr5,کالباس تک,5,Meat Shop,Not Enough Comments
2k3gzy,رستوران خانم بداغی,2,Restaurant,E
27mp6m,سوخاری پیتزا پاپریکا ,1,Restaurant,Not Enough Comments
51omrg,آقای سنگک,1,Bakery,Not Enough Comments
286z32,بریون باشی,1,Restaurant,E
277kk6,جیگرباز,2,Restaurant,E
547y3n,کافه قهوه یاشیل,2,Cafe,E
5gxz7k,مجتمع نان ولنجک,2,Bakery,E
5gx1z6,کافه قهوه سبز,2,Cafe,E
5wrrx2,کرانچینو,1,Restaurant,Not Enough Comments
2314gw,آبمیوه بستنی استوایی,2,Ice Cream and Juice Shop,Not Enough Comments
2k3r78,فست فود چیکو,2,Restaurant,E
5yow6o,فلافلی هفت چنار,2,Restaurant,E
2p8gyp,پیتزا پارک (پیروزی),2,Restaurant,E
2zkrr3,نان لواش آذربایجان,2,Bakery,Not Enough Comments
5my96x,سوخاری کیلویی بارلی,2,Restaurant,E
2gx3g3,مجتمع نان رضوان,1,Bakery,F
5xgpxy,لاویز سوخاری,2,Restaurant,Not Enough Comments
547rwp,نان سنگک سنتی(آزادپز),1,Bakery,F
5y4m42,کافی شاپ شوگر,1,Cafe,F
2kl3o9,کافه صبحانه میم,1,Cafe,F
2myw3x,سوپر پروتئین پاسیلا,2,Meat Shop,Not Enough Comments
5zkm4z,شکلات چری,2,Pastry,Not Enough Comments
53143x,فود پک (سعادت آباد),2,Restaurant,Not Enough Comments
2lzyl1,هایپر میوه آوا,1,Fruit Shop,F
2xl6z2,نان سنگک جردن (آزادپز),1,Bakery,Not Enough Comments
5zlkmo,سبزیجات آماده جهان,1,Fruit Shop,F
531w37,حبیب تهرونی,2,Restaurant,Not Enough Comments
54n3zg,فست فود بمب میلاد,2,Restaurant,Not Enough Comments
5my1k8,پیتزا موندیال,2,Restaurant,Not Enough Comments
2w17kp,خلیج فارس,1,Meat Shop,F
2gm4n2,سفره خانه بهروز,1,Restaurant,Not Enough Comments
59wp65,پروتئین گوشت محمد اقدام,1,Meat Shop,F
28pk7l,کلبه پروتئین ماریان,1,Meat Shop,F
5w3z4l,کافه حلوا,2,Cafe,Not Enough Comments
5krwr2,شیرینی آی سان,1,Pastry,F
2x77rr,مرغ بریان احسان توس(وکیل اباد),1,Restaurant,F
577r3w,فلافل عمو سعید,2,Restaurant,Not Enough Comments
5l6or5,کترینگ فرشچی,1,Restaurant,F
5w17pg,کافه چرو,2,Cafe,Not Enough Comments
5lwoyy,ساندویچ سرد ویچ کال,1,Restaurant,F
2gx4n8,آبمیوه بستنی ننه آقا (فلاح)        ,2,Ice Cream and Juice Shop,Not Enough Comments
2g97zx,مطبخ قیمه نثار ,2,Restaurant,Not Enough Comments
531wr1,مطبخ آقا بزرگ,2,Restaurant,Not Enough Comments
5yozp9,کافه شایلوت,2,Cafe,Not Enough Comments
21oo3n, رستوران شبستان,2,Restaurant,Not Enough Comments
5kx6p2,کترینگ کوثر,1,Restaurant,F
269x6l,مرغ آمین (شعبه فرامرز عباسی),1,Restaurant,F
21yk3r,رستوران شایلی,1,Restaurant,F
27mm1r,گرینویچ,1,Restaurant,F
51yxgo,کباب و غذای سنتی نیکان ,2,Restaurant,Not Enough Comments
5nlwy8,رستوران سن بن,2,Restaurant,Not Enough Comments
5yorow,کباب صدف,1,Restaurant,F
57kxm5,فست فود ترمه,1,Restaurant,F
5r69zo,کافه عکس ,5,Cafe,Not Enough Comments
5x1732,فست فود هخامنش,1,Restaurant,F
277w11,سندباد,2,Ice Cream and Juice Shop,Not Enough Comments
231z18,سوخاری سیتی,1,Restaurant,F
29x67x,رستوران شاهان شعبه ۴ ( هنرستان ),1,Restaurant,F
5rmo72,پیتزا لوکی,1,Restaurant,Not Enough Comments
2k8x15,پینو,1,Restaurant,Not Enough Comments
51o711,آبمیوه بستنی دایی,2,Ice Cream and Juice Shop,Not Enough Comments
5lzy66,کترینگ نگار,1,Restaurant,F
5zlwmp, زعفرون,2,Restaurant,Not Enough Comments
2lw3r8,کافه اغذیه شقایق,2,Restaurant,Not Enough Comments
59nwyr,نان سجاد شهر,1,Bakery,Not Enough Comments
2p84yo,آتیس فود,2,Restaurant,Not Enough Comments
5nlzpy,سوپر میوه فرجام ,2,Fruit Shop,Not Enough Comments
5rmmw2,کافه خاطره,1,Cafe,Not Enough Comments
594862,اغذیه طهران ,1,Restaurant,F
5gxp43,پروتئین پایتخت,2,Meat Shop,Not Enough Comments
2ormx5,بیرون بر محفل ,5,Restaurant,Not Enough Comments
54ng8r,تهیه غذای نعناع ,2,Restaurant,Not Enough Comments
29x64r,فست فود آبادان (بلوار فردوس شرق),2,Restaurant,Not Enough Comments
2lzgpz,ویسپر,5,Restaurant,Not Enough Comments
2mzz65,فست فود تک اسنک,1,Restaurant,Not Enough Comments
5mm61l,کترینگ دورچین ,1,Restaurant,F
2o3p39,اغذیه میلاد,1,Restaurant,F
5zk66o,رستوران گلچین,1,Restaurant,F
547xp1,کافه قنادی گلبو,2,Pastry,Not Enough Comments
2663gn,ساندویچ و پیتزا داداش جان ,1,Restaurant,F
59gkp5,حلیم شادیاخ,1,Restaurant,F
27gmm2,رستوران و کترینگ به صبا,1,Restaurant,F
59x73p,پیتزا جان,2,Restaurant,Not Enough Comments
2ymyor,اکسیر جوجه (یوسف آباد),2,Restaurant,Not Enough Comments
2lw7l3, واویجه آهیل,2,Restaurant,Not Enough Comments
5xgzpg,بمب مدیترانه ,2,Restaurant,Not Enough Comments
59x8ox,فست فود مادر,2,Restaurant,Not Enough Comments
59nnk8,چلو کباب ملل,1,Restaurant,F
21rw65,شهر سوسیس و کالباس,5,Meat Shop,Not Enough Comments
2my39l,استانبول دونر,1,Restaurant,F
59xrxy,فودوند,1,Restaurant,F
531x94,سیخ کباب ,2,Restaurant,Not Enough Comments
5p8rno,فست فود نارنجی ,1,Restaurant,Not Enough Comments
5oxo7k,فست فود درخت لیمو,1,Restaurant,F
2xgply,کافه مزه,2,Cafe,Not Enough Comments
28ogg5,فست فود خوشمزه دولپی,5,Restaurant,Not Enough Comments
5698rx,ساندویچ بمب آیما,1,Restaurant,F
2xgkl6,کافه ویت ,2,Cafe,Not Enough Comments
5w1349,کرانچیک,1,Restaurant,F
5r6nk8,شکلات و کادویی مصطفی,2,Cafe,Not Enough Comments
28kxzy,طباخی ماسیو,2,Restaurant,Not Enough Comments
2zll1n,کره کباب نارین,1,Restaurant,F
5r66k8,ساندویچ مهدی,1,Restaurant,F
21y8r7,آبمیوه بستنی نورا,2,Ice Cream and Juice Shop,Not Enough Comments
58k6ok,شیرینی آنیسا,1,Pastry,Not Enough Comments
5nlmln,کافه رستوران باران,1,Restaurant,F
2lz7xk,پیتزا سوخاری گپ,2,Restaurant,Not Enough Comments
28p8yy,فست فود کارن,2,Restaurant,Not Enough Comments
5lz191,پروتئینی پویان,2,Meat Shop,Not Enough Comments
5lwrro,فست فود سجاد ویچ ,1,Restaurant,F
2k9892,کافه تریای بهترین,5,Cafe,Not Enough Comments
5kg865,استکهلم,1,Restaurant,F
5r36o2,مجتمع نان جزین,1,Bakery,Not Enough Comments
27mngx,کبابی آذربایجان,2,Restaurant,Not Enough Comments
2mw3n2,پیتزا 1+3,1,Restaurant,F
54n3xx,قهوه نیاز,2,Cafe,Not Enough Comments
2o6o35,لقمه کباب حلال,5,Restaurant,Not Enough Comments
58kr42,فست فود ونک,1,Restaurant,Not Enough Comments
2yop3y,کافه و قهوه زامو,2,Cafe,Not Enough Comments
28k43w,لواشی باهنر,2,Bakery,Not Enough Comments
5mypno,فیت پز(درکه),2,Restaurant,Not Enough Comments
5wx1w2,رستوران جاودانی,1,Restaurant,F
5m89k2,پیتزا دراگون,1,Restaurant,F
5nk9x7,فست فود سال مین,1,Restaurant,F
2klgkp,زرین خوشه,2,Bakery,F
571ylk,مجتمع نان میلاد,2,Bakery,F
5r66pw,کترینگ شایق,1,Restaurant,Not Enough Comments
2w7wnl,سنگک سنتی نبی اکرم,2,Bakery,F
2o349g,کیک خانگی نفیس,1,Pastry,Not Enough Comments
54w71g,نانوایی گل گندم,2,Bakery,F
243995,کباب گلپایگانی نمونه,5,Restaurant,Not Enough Comments
266gxo,فست فود آس,5,Restaurant,Not Enough Comments
2lznml,نانوایی بربری برادران (ونک),2,Bakery,F
2z4k82,شرکت پخش میوه پارسیان,1,Fruit Shop,Not Enough Comments
2x733w,تافتونی هفت تیر ,2,Bakery,F
288k62,کافی شاپ پارک,5,Cafe,Not Enough Comments
2ll88y,نانوایی سنگکی شهرک,2,Bakery,F
2k34mk,مطبخ شاطر ,2,Restaurant,Not Enough Comments
5ymy6m,نان و شیرینی نوین آریایی,2,Pastry,Not Enough Comments
2oxokz,کباب ذغالی امیر بناب,2,Restaurant,Not Enough Comments
2x7yn6,نانوایی ایران,2,Bakery,F
2zkk69,کباب سرای ممتاز,5,Restaurant,Not Enough Comments
5om1g5,کافه خانه رست,1,Cafe,Not Enough Comments
59n4lo,کترینگ سه سوته ,2,Restaurant,Not Enough Comments
58p963,هایپر پروتئین لاوین,1,Meat Shop,Not Enough Comments
5ym3wx,سوپر میوه سیب سبز,2,Fruit Shop,Not Enough Comments
5nl3zl,رستوران وارطان,2,Restaurant,Not Enough Comments
5w19ky,نان فانتزی طلوع ,2,Bakery,Not Enough Comments
28p483,نان کره ای آذربایجان,2,Bakery,F
54w4g7,نان خراسانی امام رضا,2,Bakery,F
2mmyoo,تافتونی چوزک,2,Bakery,F
2ym18g,لواشی امیری ,2,Bakery,F
5k34l9,رستوران ایرمان,2,Restaurant,Not Enough Comments
58p1y1,آدلی کافه (شهرک غرب),2,Cafe,F
2477nl,کافه و ساندویچ بار فرندز,2,Cafe,F
27ml8g,کافه  ویونا ,2,Cafe,F
23my62,فست فود اوالون,5,Restaurant,Not Enough Comments
2gx877,کافه اُرا,2,Cafe,F
2zky9r,سوپر میوه باغ فردوس,2,Fruit Shop,F
5gxl7g,ابمیوه بستنی کولاک,2,Ice Cream and Juice Shop,Not Enough Comments
5p874g,داشلی,2,Fruit Shop,F
2w1xp6,شاورما عربی ابوعلی,2,Restaurant,Not Enough Comments
54ny6y,آبمیوه بستنی بارون,2,Ice Cream and Juice Shop,Not Enough Comments
2w1oz8,کلبه سبزیجات عمه منیر,2,Fruit Shop,F
51ool6,سوپر میوه و سبزی محمد,2,Fruit Shop,F
2lzwzw,هایپر پروتئین طباطبایی,2,Meat Shop,F
269wm9,زربال,2,Meat Shop,F
264y82,آبمیوه و بستنی کیانا,1,Ice Cream and Juice Shop,Not Enough Comments
2mymgr,آشپزخانه و غذای آماده نجمی,1,Restaurant,Not Enough Comments
5klg8p,نان سنبل,2,Pastry,F
5zkkk8,کافه رستوران میم,2,Restaurant,Not Enough Comments
21ognn,نان و شیرینی پاریس,2,Pastry,F
5g9rrw,نان فانتزی گل گندم,2,Pastry,F
21oy9l,نان و شیرینی نان استاپ,2,Pastry,F
2w3zgp,آشپزخانه دربار,2,Restaurant,Not Enough Comments
28k9wr,دریا باز,2,Restaurant,Not Enough Comments
2lz7py,سوخاری کیلویی چیک چیکن,2,Restaurant,F
2nkolg,ویچ لند,2,Restaurant,F
2o36xr,فلازون (شهرک غرب),2,Restaurant,F
5nl19l,رستوران ایتالیایی بادبادک,2,Restaurant,F
21ogx6,دیزی سرای‌ طهران,2,Restaurant,F
5nl6ky,کترینگ فاخر,1,Restaurant,Not Enough Comments
2lzzro,ناپولیتا,2,Restaurant,F
5p36kw,تهیه غذای علی طهرانی,2,Restaurant,F
566kpm,کازابلانکا,2,Restaurant,Not Enough Comments
5mmzk8,کترینگ حلال وار,2,Restaurant,F
27mgmk,فست فود سی تو ,2,Restaurant,F
5lz8r3,سوپر میوه زیتون,2,Fruit Shop,Not Enough Comments
21y87y,فست فود مدورا,2,Restaurant,Not Enough Comments
534mp2,مستر چیپس,1,Restaurant,Not Enough Comments
5myrnm,ایران برگر طلایی,2,Restaurant,Not Enough Comments
28pg9w,ته چین نادیا,2,Restaurant,F
2r6r6m,عمارت همرفیق,2,Restaurant,Not Enough Comments
2o1y46,کترینگ ایرانیان,2,Restaurant,F
2ox4m3,کافه میابلا,2,Cafe,Not Enough Comments
2lwmwm,پاستاک,2,Restaurant,F
2p36xl,روماچیا,2,Restaurant,F
5zlz46,جیک جیک سوخاری,2,Restaurant,Not Enough Comments
531xpx,فست فود هانیل,2,Restaurant,Not Enough Comments
27m8yy,مون کیتا,2,Restaurant,F
2p3nok,پروتئین پاییزان ,2,Meat Shop,Not Enough Comments
57m49y,برگر خرچنگ,2,Restaurant,F
5w3mm9,تاکسی سوخاری ,2,Restaurant,F
2nl3p9,فست فود تیک,2,Restaurant,Not Enough Comments
2myxz4,پیتزا ساندویج غول برگر,2,Restaurant,Not Enough Comments
2myxgg,کافه رستوران خونه سبز,2,Restaurant,F
2p3n64,تدارک غذای شاهکار,2,Restaurant,Not Enough Comments
59xym1,فست فود بادبادک (مطهری),2,Restaurant,F
2xggzz,طباخی ۲۴,1,Restaurant,Not Enough Comments
